order_id,order_date,customer_id,product_id,product_name,region,quantity,unit_price
ORD00658,25/01/2024,C005,P008,Desk Lamp,Aswan,4,140.0
ORD00378,2024-09-24,C035,P007,Gel Pen Pack,Giza,,366.61
ORD00440,12/09/2024,C031,P005,Standing Desk,Aswan,6,174.18
ORD00914,06/01/2025,C026,P010,Monitor Stand,Alexandria,8,115.8
ORD00740,06-07-2024,C005,P006,Notebook Set,Cairo,7,224.31
ORD00643,08-31-2024,C019,P007,Gel Pen Pack,Mansoura,4,-387.7
ORD00140,01/05/2024,C003,P008,Desk Lamp,Mansoura,6,309.22
ORD00288,2024-07-28,C013,P008,Desk Lamp,Aswan,4,80.5
ORD00045,12-22-2024,C028,P002,Mechanical Keyboard,Alexandria,3,364.79
ORD00597,24/08/2024,C034,P007,Gel Pen Pack,Mansoura,,272.34
ORD01088,14/01/2024,C035,P001,Wireless Mouse,Aswan,4,17.9
ORD00534,12-17-2024,C008,P009,Webcam HD,Cairo,5,420.57
ORD00672,24/12/2024,C036,P005,Standing Desk,Mansoura,5,292.94
ORD00503,11-22-2024,C027,P006,Notebook Set,Mansoura,5,207.71
ORD01121,05/06/2024,C018,P004,Office Chair,Giza,7,269.24
ORD00181,05-15-2024,C038,P007,Gel Pen Pack,Giza,1,274.66
ORD00410,2024-05-23,C011,P008,Desk Lamp,Alexandria,2,238.83
ORD00613,12-28-2024,C035,P003,USB-C Hub,Giza,3,438.34
ORD00309,10/11/2024,C021,P008,Desk Lamp,Alexandria,9,316.7
ORD00311,2024-09-11,C040,P006,Notebook Set,Alexandria,10,60.29
ORD00848,12-10-2024,C009,P001,Wireless Mouse,Mansoura,2,146.09
ORD00665,2024-03-10,C028,P007,Gel Pen Pack,Cairo,4,84.32
ORD00152,2024-04-13,C009,P003,USB-C Hub,Cairo,8,31.09
ORD00276,10-06-2024,C009,P006,Notebook Set,Mansoura,10,198.08
ORD01181,2024-12-30,C024,P008,Desk Lamp,Alexandria,3,220.39
ORD00228,17/10/2024,C005,P007,Gel Pen Pack,Giza,3,260.32
ORD00583,2024-11-11,C007,P002,Mechanical Keyboard,Cairo,8,273.82
ORD00898,2024-02-16,C010,P004,Office Chair,Mansoura,1,283.16
ORD00757,01-05-2024,C001,P003,USB-C Hub,Aswan,8,16.86
ORD01102,2024-10-01,C005,P009,Webcam HD,Cairo,9,106.55
ORD00566,19/05/2024,C023,P009,Webcam HD,Mansoura,10,414.35
ORD00614,2024-04-04,C037,P006,Notebook Set,Alexandria,8,128.28
ORD00115,03/03/2024,C038,P001,Wireless Mouse,Aswan,9,158.4
ORD00208,2024-10-03,C016,P001,Wireless Mouse,Cairo,7,205.95
ORD00122,2024-11-02,C034,P008,Desk Lamp,Giza,,110.93
ORD00769,01/02/2024,C025,P001,Wireless Mouse,Giza,2,355.45
ORD00574,2024-01-01,C002,P008,Desk Lamp,Mansoura,3,299.0
ORD00512,10-29-2024,C021,P007,Gel Pen Pack,Mansoura,1,92.81
ORD00998,2024-12-01,C033,P009,Webcam HD,Giza,5,323.2
ORD00799,2024-10-10,C020,P008,Desk Lamp,Cairo,3,60.38
ORD00095,04-27-2024,C039,P001,Wireless Mouse,Mansoura,5,352.45
ORD00963,2024-02-23,C019,P007,Gel Pen Pack,Aswan,2,447.98
ORD00983,14/06/2024,C023,P009,Webcam HD,Mansoura,1,64.87
ORD01188,18/06/2024,C017,P004,Office Chair,Giza,5,314.8
ORD00329,04/06/2024,C018,P008,Desk Lamp,Giza,1,161.97
ORD00498,16/11/2024,C016,P005,Standing Desk,Aswan,5,368.17
ORD00153,2024-11-27,C035,P007,Gel Pen Pack,Mansoura,5,30.93
ORD00219,09-07-2024,C032,P004,Office Chair,Aswan,6,126.94
ORD01160,20/08/2024,C013,P005,Standing Desk,Aswan,10,331.52
ORD00902,10-28-2024,C022,P003,USB-C Hub,Giza,6,338.18
ORD01031,2024-08-05,C026,P005,Standing Desk,,,216.82
ORD00441,10-21-2024,C029,P005,Standing Desk,Alexandria,10,72.05
ORD00409,25/06/2024,,P005,Standing Desk,Alexandria,9,191.54
ORD01147,22/10/2024,C007,P009,Webcam HD,Mansoura,7,351.72
ORD01143,08-27-2024,C008,P001,Wireless Mouse,Aswan,3,221.72
ORD00668,03/03/2024,C017,P009,Webcam HD,Mansoura,2,118.56
ORD00784,01/10/2024,C003,P004,Office Chair,Aswan,10,97.26
ORD00876,25/04/2024,C022,P006,Notebook Set,Giza,,392.95
ORD00660,2024-06-09,C033,P005,Standing Desk,Giza,7,303.6
ORD00049,06-18-2024,C010,P007,Gel Pen Pack,Alexandria,2,195.47
ORD00765,29/09/2024,C015,P001,Wireless Mouse,Cairo,5,414.5
ORD00604,03-30-2024,C030,P006,Notebook Set,Aswan,1,174.02
ORD00525,06-28-2024,C040,P004,Office Chair,Mansoura,7,34.79
ORD00428,03/02/2025,C001,P004,Office Chair,Alexandria,2,448.62
ORD00415,17/12/2024,C040,P003,USB-C Hub,Aswan,5,87.96
ORD00040,05-31-2024,C020,P009,Webcam HD,Mansoura,6,190.04
ORD00562,03-15-2024,C034,P003,USB-C Hub,Cairo,6,443.07
ORD00936,04-04-2024,C026,P004,Office Chair,Aswan,1,110.22
ORD00287,05-29-2024,C036,P002,Mechanical Keyboard,Mansoura,1,175.48
ORD01175,01-27-2025,C037,P002,Mechanical Keyboard,Giza,3,391.23
ORD00838,04-03-2024,C024,P003,USB-C Hub,Alexandria,3,101.14
ORD00114,2024-02-13,C010,P006,Notebook Set,Mansoura,2,54.68
ORD00828,23/01/2025,C002,P008,Desk Lamp,Mansoura,7,386.51
ORD00012,2024-08-10,C035,P002,Mechanical Keyboard,Giza,6,63.53
ORD00855,09-12-2024,C021,P008,Desk Lamp,Alexandria,5,379.19
ORD00806,11-17-2024,C003,P007,Gel Pen Pack,Alexandria,3,134.09
ORD01154,11/03/2024,C039,P010,Monitor Stand,Mansoura,2,295.83
ORD00872,02/07/2024,C009,P004,Office Chair,Aswan,9,108.98
ORD00631,22/09/2024,C038,P009,Webcam HD,Giza,3,20.61
ORD00922,24/05/2024,C032,P002,Mechanical Keyboard,Alexandria,2,112.67
ORD00646,12-07-2024,C038,P010,Monitor Stand,Giza,7,169.9
ORD00725,12-04-2024,C028,P003,USB-C Hub,Cairo,7,345.25
ORD00684,06-14-2024,C006,P008,Desk Lamp,Cairo,8,72.94
ORD00628,15/03/2024,C002,P010,Monitor Stand,Giza,3,268.02
ORD00297,2024-02-08,C024,P007,Gel Pen Pack,Cairo,10,269.96
ORD00760,2025-01-02,C013,P006,Notebook Set,Cairo,10,286.98
ORD00622,2024-07-31,C019,P008,Desk Lamp,Alexandria,7,331.94
ORD00935,21/03/2024,C033,P010,Monitor Stand,Giza,4,199.3
ORD00539,04-11-2024,C040,P008,Desk Lamp,Giza,5,159.56
ORD00469,05/10/2024,C035,P005,Standing Desk,Mansoura,4,261.52
ORD00552,2024-12-09,C027,P006,Notebook Set,Alexandria,5,448.89
ORD00854,03-05-2024,C028,P007,Gel Pen Pack,,6,361.92
ORD00971,01-13-2024,C040,P001,Wireless Mouse,Aswan,2,263.73
ORD01058,15/07/2024,C006,P005,Standing Desk,Cairo,,386.74
ORD00667,10-19-2024,C006,P006,Notebook Set,Mansoura,3,117.68
ORD00322,10/02/2024,C031,P009,Webcam HD,Aswan,4,222.17
ORD00324,2024-11-17,C028,P001,Wireless Mouse,Cairo,7,102.83
ORD00352,2024-11-29,C033,P010,Monitor Stand,Alexandria,2,174.47
ORD00812,12-11-2024,C023,P008,Desk Lamp,Alexandria,4,325.77
ORD00394,2024-12-04,C019,P002,Mechanical Keyboard,Mansoura,7,186.87
ORD00321,01-22-2025,C006,P002,Mechanical Keyboard,Giza,9,195.08
ORD00664,2024-03-17,C039,P005,Standing Desk,Alexandria,,118.74
ORD00317,26/01/2024,C017,P009,Webcam HD,Giza,5,118.33
ORD01170,18/07/2024,C038,P008,Desk Lamp,Mansoura,10,-158.01
ORD00431,21/10/2024,C033,P002,Mechanical Keyboard,Giza,9,368.72
ORD00615,2024-03-03,C029,P006,Notebook Set,Aswan,3,247.13
ORD00211,2024-07-28,C025,P006,Notebook Set,Aswan,6,317.89
ORD00967,07-10-2024,C027,P001,Wireless Mouse,Cairo,1,26.42
ORD01087,2024-03-13,C039,P005,Standing Desk,Cairo,4,304.9
ORD00656,2024-10-28,C027,P009,Webcam HD,Giza,1,317.74
ORD00626,2024-11-26,C027,P005,Standing Desk,Alexandria,,409.46
ORD01028,15/08/2024,C007,P004,Office Chair,Mansoura,1,377.24
ORD00630,06-10-2024,C039,P002,Mechanical Keyboard,Alexandria,9,155.33
ORD00437,18/09/2024,C018,P010,Monitor Stand,Mansoura,3,443.21
ORD00475,31/07/2024,C030,P002,Mechanical Keyboard,Cairo,6,257.74
ORD00223,2024-04-01,C002,P005,Standing Desk,Aswan,7,365.68
ORD00397,2024-04-04,C014,P006,Notebook Set,Mansoura,9,76.97
ORD00375,24/06/2024,C027,P007,Gel Pen Pack,Aswan,4,134.01
ORD01104,2024-01-22,C007,P009,Webcam HD,Aswan,7,359.23
ORD00702,01-25-2024,C016,P005,Standing Desk,Aswan,7,143.53
ORD00908,04-21-2024,C014,P005,Standing Desk,Alexandria,1,84.6
ORD00194,10-17-2024,C012,P005,Standing Desk,Cairo,6,358.98
ORD00624,05-28-2024,C009,P010,Monitor Stand,Alexandria,3,377.04
ORD00885,03-27-2024,C039,P009,Webcam HD,Cairo,10,210.16
ORD00135,2024-12-05,C039,P005,Standing Desk,Alexandria,6,50.45
ORD00367,12/09/2024,C029,P008,Desk Lamp,,8,53.29
ORD00335,05-17-2024,C014,P010,Monitor Stand,Alexandria,4,309.8
ORD01016,2024-05-30,C011,P009,Webcam HD,Giza,8,140.39
ORD00964,01-17-2024,C035,P010,Monitor Stand,Cairo,8,233.96
ORD01044,08/05/2024,C002,P006,Notebook Set,Alexandria,5,416.19
ORD00654,01/07/2024,C025,P006,Notebook Set,Cairo,7,165.14
ORD00014,27/02/2024,C001,P009,Webcam HD,Aswan,6,227.54
